word,node_id
Candida	,1820
tropicalis	,1821
oryzae	,1822
Eur	,1823
Res	,1824
Technol	,1825
Wong	,1826
KH	,1827
XD	,1828
Glucose	,1829
industrial	,1830
applications	,1831
Appl	,1832
Microbiol	,1833
Nygaard	,1834
Schiott	,1835
Wurm	,1836
Hu	,1837
Ji	,1838
Qiu	,1839
F	,1840
Rasmussen	,1841
cutting	,1842
Acromyrmex	,1843
echinatior	,1844
adaptations	,1845
advanced	,1846
fungus	,1847
farming	,1848
Suen	,1849
Teiling	,1850
Holt	,1851
Abouheif	,1852
E	,1853
Bornberg	,1854
Bauer	,1855
Bouffard	,1856
Caldera	,1857
EJ	,1858
Cash	,1859
Cavanaugh	,1860
sequence	,1861
cephalotes	,1862
obligate	,1863
lifestyle	,1864
Genet	,1865
e1002007	,1866
DeFine	,1867
Licht	,1868
HH	,1869
Rogowska	,1870
Wrzesinska	,1871
Roepstorff	,1872
Boosma	,1873
JJ	,1874
Laccase	,1875
mediates	,1876
alliance	,1877
garden	,1878
Yoder	,1879
JA	,1880
Jajack	,1881
Rosselot	,1882
AE	,1883
Smith	,1884
TJ	,1885
Yerke	,1886
Sammataro	,1887
Fungicide	,1888
beneﬁcial	,1889
area	,1890
wide	,1891
ﬁeld	,1892
Environ	,1893
Health	,1894
Part	,1895
By	,1896
analyzing	,1897
pollinating	,1898
orchards	,1899
differed	,1900
frequency	,1901
depend	,1902
isolates	,1903
disproportionate	,1904
detrimental	,1905
There	,1906
indications	,1907
alter	,1908
chalkbrood	,1909
CD	,1910
Robertson	,1911
HM	,1912
Helmkampf	,1913
Zimin	,1914
Yandell	,1915
Benton	,1916
Draft	,1917
red	,1918
harvester	,1919
Vol	,1920
Scientific	,1921
Reports	,1922
https	,1923
s41598	,1924
scientificreports	,1925
Positive	,1926
selection	,1927
gonad	,1928
phenotype	,1929
mating	,1930
Denyse	,1931
Cavalcante	,1932
Lago	,1933
Luísa	,1934
Czamanski	,1935
Nora	,1936
Martin	,1937
Klaus	,1938
Hartfelder	,1939
differs	,1940
queens	,1941
drones	,1942
tremendously	,1943
enlarged	,1944
gonads	,1945
virgin	,1946
mate	,1947
males	,1948
contrast	,1949
male	,1950
female	,1951
small	,1952
females	,1953
one	,1954
link	,1955
comparisons	,1956
larval	,1957
versus	,1958
Based	,1959
Ontology	,1960
enrichment	,1961
selected	,1962
comparing	,1963
orthologs	,1964
stingless	,1965
Melipona	,1966
quadrifasciata	,1967
An	,1968
four	,1969
positive	,1970
Two	,1971
trees	,1972
indicated	,1973
lineage	,1974
specific	,1975
evolution	,1976
genus	,1977
indicating	,1978
polyandry	,1979
exaggerated	,1980
establishment	,1981
form	,1982
occurred	,1983
independently	,1984
related	,1985
lineages	,1986
bees1	,1987
wasps3	,1988
ancestor	,1989
ants4	,1990
composed	,1991
reproductive	,1992
queen	,1993
hundreds	,1994
subfertile	,1995
sterile	,1996
represents	,1997
irreversible	,1998
evolutionarily	,1999
transition5	,2000
mor	,2001
phologically	,2002
distinct	,2003
become	,2004
mutually	,2005
completely	,2006
physical	,2007
strengthened	,2008
monopoly	,2009
promoted	,2010
division	,2011
labor	,2012
task	,2013
specialization	,2014
caste	,2015
establish	,2016
sizes	,2017
transition	,2018
change	,2019
wasps	,2020
Vespa	,2021
Vespula	,2022
While	,2023
facultatively	,2024
primitively	,2025
generally	,2026
single	,2027
monandry	,2028
more6	,2029
Polyandry	,2030
fitness	,2031
consequences	,2032
diminishes	,2033
genetic	,2034
relatedness	,2035
conflict	,2036
sex	,2037
ratio	,2038
allocation7	,2039
ancestral	,2040
condition9	,2041
systems	,2042
traits	,2043
drawn	,2044
generated	,2045
controversial	,2046
arguments	,2047
adaptive	,2048
significance	,2049
Hymenoptera10	,2050
hypotheses	,2051
insects11	,2052
currently	,2053
accepted	,2054
strengthens	,2055
infections12	,2056
categorical	,2057
trait	,2058
stands	,2059
strong	,2060
skew	,2061
recorded	,2062
events9	,2063
Specifically	,2064
mates	,2065
frequencies	,2066
extremely	,2067
rare6	,2068
OPEN	,2069
1Department	,2070
Genetics	,2071
Ribeirão	,2072
Preto	,2073
School	,2074
Medicine	,2075
FMRP	,2076
São	,2077
Paulo	,2078
USP	,2079
SP	,2080
Brazil	,2081
2Department	,2082
Pathogenic	,2083
Bioagents	,2084
3Department	,2085
Livestock	,2086
Population	,2087
Genomics	,2088
Institute	,2089
Animal	,2090
Hohenheim	,2091
Stuttgart	,2092
Germany	,2093
email	,2094
klaus	,2095
fmrp	,2096
usp	,2097
br	,2098
Western	,2099
falls	,2100
category	,2101
polyandrous	,2102
mean	,2103
estimated	,2104
paternity	,2105
calculations	,2106
varying	,2107
range	,2108
Hence	,2109
hand	,2110
best	,2111
established	,2112
model	,2113
organism	,2114
structural	,2115
aspects	,2116
complex	,2117
entire	,2118
strongly	,2119
morphology	,2120
behavior	,2121
ovaries	,2122
serial	,2123
units	,2124
ovarioles	,2125
referred	,2126
transgressive	,2127
ovary	,2128
phenotype16	,2129
consist	,2130
each18	,2131
ovary20	,2132
Bombini	,2133
Meliponini	,2134
Together	,2135
orchid	,2136
Euglossini	,2137
Apini	,2138
tribes	,2139
monophyletic	,2140
corbiculate	,2141
bees22	,2142
ovarian	,2143
architecture	,2144
Or	,2145
put	,2146
conditions	,2147
drivers	,2148
favored	,2149
address	,2150
decided	,2151
take	,2152
EvoDevo	,2153
approach	,2154
contrasted	,2155
transcriptomes	,2156
differ	,2157
strategies	,2158
defined	,2159
phylogenetic	,2160
background	,2161
libraries	,2162
bumbe	,2163
comparativ	,2164
transcriptomics	,2165
drone	,2166
gonads23	,2167
Results	,2168
read	,2169
n	,2170
=	,2171
similar	,2172
simultaneously	,2173
obtained	,2174
consisting	,2175
fragments	,2176
million	,2177
good	,2178
reads	,2179
could	,2180
mapped	,2181
respective	,2182
reference	,2183
alignment	,2184
scores	,2185
"%),	",2186
lower	,2187
%).	,2188
mapping	,2189
rates	,2190
difference	,2191
due	,2192
better	,2193
annotation	,2194
bee24	,2195
genomes25	,2196
genome26	,2197
first	,2198
step	,2199
cross	,2200
mel	,2201
lifera	,2202
DESeq2	,2203
normalized	,2204
Padj	,2205
note	,2206
stringent	,2207
cutoff	,2208
DEGs	,2209
set	,2210
reason	,2211
adopting	,2212
DEG	,2213
current	,2214
subsequent	,2215
hierarchical	,2216
clustering	,2217
needed	,2218
sufficiently	,2219
clear	,2220
types	,2221
central	,2222
contrasts	,2223
Fig	,2224
focal	,2225
sting	,2226
reasoning	,2227
conservation	,2228
ovariole	,2229
programmed	,2230
death	,2231
gonads17	,2232
b	,2233
sexes	,2234
independent	,2235
GO	,2236
returned	,2237
information	,2238
S1	,2239
categories	,2240
deposited	,2241
NCBI	,2242
BLASTp	,2243
tool	,2244
searches	,2245
done	,2246
Database	,2247
hymenopteragenome	,2248
reciprocal	,2249
BLAST	,2250
RPKM	,2251
counts	,2252
kilobase	,2253
retrieved	,2254
opted	,2255
normalization	,2256
method	,2257
eliminates	,2258
influence	,2259
length	,2260
variation	,2261
libraries28	,2262
initial	,2263
intention	,2264
perform	,2265
unclear	,2266
orthology	,2267
relation	,2268
ships	,2269
total	,2270
JMP	,2271
software	,2272
clearly	,2273
separated	,2274
already	,2275
connection	,2276
gonadal	,2277
fundamental	,2278
sociality	,2279
primi	,2280
tively	,2281
vs	,2282
joint	,2283
represent	,2284
enriched	,2285
S2	,2286
orthologies	,2287
nine	,2288
grouped	,2289
together	,2290
cluster	,2291
identify	,2292
divergent	,2293
apart	,2294
patterns	,2295
monandrous	,2296
marked	,2297
asterisk	,2298
S3	,2299
presents	,2300
detailed	,2301
descriptions	,2302
Principal	,2303
Component	,2304
Analysis	,2305
PCA	,2306
result	,2307
components	,2308
PC1	,2309
PC2	,2310
explain	,2311
variance	,2312
placed	,2313
close	,2314
indicates	,2315
factor	,2316
needs	,2317
taken	,2318
account	,2319
Venn	,2320
diagram	,2321
representing	,2322
Three	,2323
analyzed	,2324
resulting	,2325
Hierarchical	,2326
Each	,2327
identified	,2328
ID	,2329
blue	,2330
scale	,2331
Asterisks	,2332
denote	,2333
transriptomes	,2334
Evolutionary	,2335
Apoidea	,2336
next	,2337
nucleotide	,2338
sequences	,2339
divergently	,2340
available	,2341
S4	,2342
diversifying	,2343
Branch	,2344
site	,2345
Unrestricted	,2346
Statistical	,2347
Test	,2348
Episodic	,2349
Diversification	,2350
BUSTED	,2351
test	,2352
assumes	,2353
quickly	,2354
branches	,2355
fully	,2356
serving	,2357
branch	,2358
Megachilidae	,2359
Halictidae	,2360
denoted	,2361
dN	,2362
dS	,2363
value	,2364
follows	,2365
CYP6AQ1	,2366
PHGDH	,2367
ACADM	,2368
respectively	,2369
6AQ1	,2370
×	,2371
phosphoglycerate	,2372
dehydrogenase	,2373
medium	,2374
chain	,2375
acyl	,2376
CoA	,2377
GB43728	,2378
GB52023	,2379
PHDGH	,2380
GB40503	,2381
higher	,2382
opposite	,2383
GB42141	,2384
contrasting	,2385
count	,2386
obtain	,2387
depth	,2388
tree	,2389
analyses	,2390
deduced	,2391
MEGA7	,2392
software30	,2393
applying	,2394
rate	,2395
substitution	,2396
parameters	,2397
listed	,2398
S5	,2399
highest	,2400
index	,2401
minor	,2402
divergence	,2403
tree1	,2404
positioning	,2405
florea	,2406
3A	,2407
representatives	,2408
3B	,2409
3C	,2410
served	,2411
Genes	,2412
bold	,2413
refers	,2414
Significant	,2415
Gene_ID	,2416
Gene_name	,2417
Background	,2418
GB40280	,2419
Pyruvate	,2420
carboxylase	,2421
mitochondria	,2422
X1	,2423
−	,2424
≥	,2425
GB44513	,2426
4c3	,2427
GB40773	,2428
Fatty	,2429
hydroxylase	,2430
domain	,2431
GB53086	,2432
Alcohol	,2433
GB55610	,2434
amidoxime	,2435
component	,2436
GB51383	,2437
Probable	,2438
6a14	,2439
GB48195	,2440
Acyl	,2441
desaturase	,2442
GB40673	,2443
Cryl1	,2444
lambda	,2445
crystallin	,2446
Medium	,2447
coa	,2448
GB49347	,2449
Prostaglandin	,2450
reductase	,2451
cyclic	,2452
AMP	,2453
transcription	,2454
ATF	,2455
alpha	,2456
GB48308	,2457
e1	,2458
subunit	,2459
GB54216	,2460
Atp	,2461
citrate	,2462
synthase	,2463
GB52074	,2464
phosphogluconate	,2465
decarboxylat	,2466
GB42608	,2467
b5	,2468
GB41912	,2469
Myo	,2470
inositol	,2471
GB49885	,2472
6a17	,2473
GB52115	,2474
Protein	,2475
CREG1	,2476
GB47553	,2477
Electron	,2478
transfer	,2479
flavoprotein	,2480
GB49321	,2481
Sorbitol	,2482
GB55701	,2483
Putative	,2484
aldehyde	,2485
member	,2486
A1	,2487
homolog	,2488
GB44143	,2489
Oxidative	,2490
growth	,2491
prompted	,2492
us	,2493
closer	,2494
look	,2495
alignments	,2496
apparent	,2497
pattern	,2498
codon	,2499
changes	,2500
BLASTP	,2501
tein	,2502
database	,2503
CYP6G2	,2504
CYP6G1	,2505
CYPs	,2506
CYP9F2	,2507
CYP6A13	,2508
interesting	,2509
biological	,2510
juvenile	,2511
hormone	,2512
DDT	,2513
resistance32	,2514
Discussion	,2515
Our	,2516
driven	,2517
hypothesis	,2518
Apis36	,2519
testioles	,2520
developmentally	,2521
system37	,2522
drones23	,2523
argue	,2524
missed	,2525
opportunity	,2526
pooling	,2527
made	,2528
sense	,2529
Further	,2530
distinguished	,2531
according	,2532
type	,2533
end	,2534
cycle	,2535
separately	,2536
diversi	,2537
fying	,2538
emerged	,2539
presented	,2540
configuration	,2541
inferred	,2542
Maximum	,2543
Likelihood	,2544
log	,2545
likelihood	,2546
bootstrap	,2547
replicates	,2548
lengths	,2549
substitutions	,2550
inconsistent	,2551
sister	,2552
group	,2553
Euglossini1	,2554
latter	,2555
whose	,2556
incipiently	,2557
style38	,2558
pheromones	,2559
cuticular	,2560
hydrocarbons	,2561
hormones	,2562
pesticides33	,2563
version	,2564
significantly	,2565
clades39	,2566
finding	,2567
since	,2568
confirmed40	,2569
But	,2570
exceptions	,2571
instance	,2572
unique	,2573
appears	,2574
undergone	,2575
expansion	,2576
digestion	,2577
flavonol	,2578
compound	,2579
pollen41	,2580
acts	,2581
competitive	,2582
increasingly	,2583
resistant	,2584
pheromone	,2585
activation42	,2586
furthermore	,2587
fast	,2588
evolving	,2589
exhibits	,2590
selection43	,2591
mainly	,2592
discussed	,2593
pressure	,2594
need	,2595
co	,2596
novelties	,2597
Currently	,2598
experimental	,2599
still	,2600
antennae39	,2601
Recently	,2602
fat	,2603
body	,2604
aggression	,2605
regulated	,2606
immune	,2607
activation44	,2608
quite	,2609
regulates	,2610
activation	,2611
sifying	,2612
gained	,2613
mode	,2614
reproduction	,2615
difficulty	,2616
understand	,2617
evidenced	,2618
CLUSTALW	,2619
synonymous	,2620
appeared	,2621
spread	,2622
CDS	,2623
location	,2624
enzyme	,2625
Most	,2626
properties34	,2627
mappings	,2628
recognition	,2629
far	,2630
handful	,2631
CYP6B	,2632
lepidopterans45	,2633
housefly	,2634
CYP6A146	,2635
ones	,2636
map	,2637
right	,2638
other47	,2639
duplication	,2640
long	,2641
imidacloprid48	,2642
ring	,2643
gland	,2644
JH	,2645
biosynthesis35	,2646
annotations	,2647
On	,2648
driver	,2649
workers49	,2650
losses50	,2651
sublethal	,2652
learning	,2653
memory	,2654
affect	,2655
homing	,2656
return	,2657
Furthermore	,2658
recently	,2659
play	,2660
criti	,2661
cal	,2662
brain	,2663
energetics	,2664
tradeoff	,2665
distinguishes	,2666
bees51	,2667
cycles	,2668
orchestrating	,2669
molting	,2670
metamorphosis	,2671
repro	,2672
characters	,2673
insects52	,2674
acting	,2675
selec	,2676
compre	,2677
hensive	,2678
halictid	,2679
bees53	,2680
looked	,2681
relaxed	,2682
reverted	,2683
secondarily	,2684
nesting	,2685
Under	,2686
premise	,2687
apolipoprotein	,2688
hexamerin	,2689
abundant	,2690
hemolymph	,2691
conclusion	,2692
others53	,2693
transitions	,2694
strength	,2695
Though	,2696
signal	,2697
heuristically	,2698
guide	,2699
future	,2700
research	,2701
efforts	,2702
shaped	,2703
plasticity54	,2704
polyphenism	,2705
Methods	,2706
Sample	,2707
preparation	,2708
Stingless	,2709
Southern	,2710
summer	,2711
season	,2712
January	,2713
February	,2714
combs	,2715
kept	,2716
Experimental	,2717
Apiary	,2718
stage	,2719
equivalent	,2720
fifth	,2721
instar	,2722
L5F1	,2723
study23	,2724
third	,2725
L3	,2726
bees55	,2727
Bumble	,2728
ter	,2729
restris	,2730
Northern	,2731
June	,2732
July	,2733
commercial	,2734
Koppert	,2735
pollination	,2736
Behr	,2737
Bestäubung	,2738
Biologischer	,2739
Pflanzenschutz	,2740
Welle	,2741
Baden	,2742
Württemberg	,2743
Bee	,2744
schedule	,2745
in56	,2746
identification	,2747
dissection	,2748
lar	,2749
vae	,2750
simultane	,2751
ously	,2752
location23	,2753
mellifera23	,2754
dissected	,2755
ster	,2756
ile	,2757
saline	,2758
immediately	,2759
transferred	,2760
TRIzol	,2761
reagent	,2762
Technologies	,2763
manufacturer	,2764
tocol	,2765
tissue	,2766
quantities	,2767
extraction	,2768
μL	,2769
chloroform	,2770
glycogen	,2771
μg	,2772
overnight	,2773
precipitation	,2774
°	,2775
isopropanol	,2776
After	,2777
evaporation	,2778
resuspended	,2779
RNase	,2780
composing	,2781
in23	,2782
consisted	,2783
pairs	,2784
control	,2785
library	,2786
throughput	,2787
protocols	,2788
CeGaT	,2789
GmbH	,2790
Tübingen	,2791
described	,2792
Paired	,2793
carried	,2794
NovaSeq6000	,2795
Ilumina	,2796
platform	,2797
bp	,2798
output	,2799
Gb	,2800
bioinformatics	,2801
Nextflow	,2802
pipeline	,2803
github	,2804
nf	,2805
core	,2806
rnaseq	,2807
It	,2808
included	,2809
MultiQC	,2810
v1	,2811
program57	,2812
FASTQC	,2813
v0	,2814
determine	,2815
FASTQ	,2816
file	,2817
adapter	,2818
trimmed	,2819
Trim	,2820
Galore	,2821
raw	,2822
submitted	,2823
SRA	,2824
accession	,2825
SRX8487631	,2826
SRX8487632	,2827
Next	,2828
HISAT2	,2829
v2	,2830
aligner	,2831
passed	,2832
fasta	,2833
Bombus_terrestris	,2834
Bter_1	,2835
dna	,2836
toplevel	,2837
fa	,2838
gff3	,2839
Bombus_ter	,2840
GCA_001276565	,2841
1_ASM127656v1_	,2842
fna	,2843
gtf	,2844
Melipona_quadrifasciata_v1	,2845
1_on_GCA_001276565	,2846
1_ASM127656v1_complete_mar2_2017	,2847
evaluation	,2848
RSeQC	,2849
counting	,2850
features	,2851
FeatureCounts	,2852
remove	,2853
technical	,2854
bias	,2855
programs	,2856
default	,2857
settings	,2858
mismatch	,2859
allowance	,2860
starting	,2861
point	,2862
set23	,2863
parison	,2864
Blast2GO	,2865
implemented	,2866
OmicsBox	,2867
biobam	,2868
Valencia	,2869
Spain	,2870
Enrichment	,2871
Fisher	,2872
Exact	,2873
GenBank	,2874
Ortholog	,2875
tables	,2876
gene_id	,2877
HymenopteraMine	,2878
hymen	,2879
opter	,2880
ageno	,2881
amine	,2882
find	,2883
manually	,2884
confirm	,2885
gene_ids	,2886
Their	,2887
status	,2888
confirmed	,2889
Using	,2890
SAS	,2891
candidate	,2892
BLASTN	,2893
extract	,2894
nucleo	,2895
tide	,2896
Database27	,2897
dorsata	,2898
impatiens	,2899
Eufriesea	,2900
mexicana	,2901
carpenter	,2902
Ceratina	,2903
calcarata	,2904
antho	,2905
phorid	,2906
Habropoda	,2907
laboriosa	,2908
belong	,2909
Lasioglossum	,2910
albipes	,2911
Dufourea	,2912
novaeangliae	,2913
aligned	,2914
ClustalW	,2915
visualized	,2916
Aliview62	,2917
geneious	,2918
genei	,2919
ous	,2920
consensus	,2921
Pal2Nal	,2922
bork	,2923
embl	,2924
pal2n	,2925
cgi	,2926
examp	,2927
le	,2928
es	,2929
#	,2930
RunP2N	,2931
reveal	,2932
episodes	,2933
input	,2934
BUSTED29	,2935
DataMonkey	,2936
server	,2937
datam	,2938
onkey	,2939
busted	,2940
checks	,2941
calculates	,2942
computes	,2943
attributed	,2944
given	,2945
avoids	,2946
relying	,2947
limited	,2948
power	,2949
detecting	,2950
selection63	,2951
Modeltest	,2952
MEGA	,2953
lowest	,2954
BIC	,2955
Bayesian	,2956
Informa	,2957
Criterion	,2958
construction	,2959
unrooted	,2960
Models	,2961
Bootstrap	,2962
run	,2963
Ethical	,2964
approval	,2965
consent	,2966
Not	,2967
applicable	,2968
chordate	,2969
Committee	,2970
Use	,2971
Animals	,2972
Experiments	,2973
CEUA	,2974
declared	,2975
protocol	,2976
exempt	,2977
availability	,2978
Bioproject	,2979
PRJNA636804	,2980
PRJNA636805	,2981
PRJNA636806	,2982
They	,2983
Sequence	,2984
Read	,2985
Archive	,2986
Worker	,2987
SRR11940311	,2988
Queen	,2989
SRR11940310	,2990
Drone	,2991
SRR11940309	,2992
SRR11943140	,2993
SRR11943141	,2994
Received	,2995
October	,2996
Accepted	,2997
April	,2998
Romiguier	,2999
Phylogenomics	,3000
controlling	,3001
base	,3002
compositional	,3003
Evol	,3004
Bossert	,3005
Combining	,3006
ultraconserved	,3007
elements	,3008
illuminate	,3009
phylogeny	,3010
Phylogenet	,3011
Piekarski	,3012
Carpenter	,3013
Lemmon	,3014
Sharanowski	,3015
Phylogenomic	,3016
overturns	,3017
conceptions	,3018
Vespidae	,3019
Brady	,3020
Schultz	,3021
Ward	,3022
Evaluating	,3023
alternative	,3024
diversification	,3025
Korb	,3026
Heinze	,3027
Major	,3028
hurdles	,3029
evolition	,3030
Annu	,3031
Jaffé	,3032
updated	,3033
Sociobiology	,3034
Bourke	,3035
complexity	,3036
Ratnieks	,3037
Foster	,3038
Wenseleers	,3039
Conflict	,3040
resolution	,3041
societies	,3042
Hughes	,3043
Oldroyd	,3044
Beekman	,3045
Ancestral	,3046
monogamy	,3047
kin	,3048
evolu	,3049
Boomsma	,3050
Baer	,3051
Crozier	,3052
Page	,3053
Male	,3054
contributions	,3055
Sociobiol	,3056
Soper	,3057
Ekroth	,3058
Martins	,3059
broods	,3060
exists	,3061
s12862	,3062
Garcia	,3063
Gonzalez	,3064
den	,3065
Boer	,3066
Simmons	,3067
Patterns	,3068
What	,3069
tell	,3070
sexual	,3071
Evolution	,3072
scientific	,3073
revised	,3074
estimates	,3075
Insectes	,3076
Mating	,3077
Africanized	,3078
South	,3079
Apic	,3080
Linksvayer	,3081
basis	,3082
Leimar	,3083
Laubichler	,3084
Development	,3085
dimorphism	,3086
modeling	,3087
Snodgrass	,3088
Anatomy	,3089
Cornell	,3090
Press	,3091
Larval	,3092
plasticity	,3093
Rozen	,3094
Survey	,3095
various	,3096
taxa	,3097
Washington	,3098
Serrão	,3099
Brazilian	,3100
Pap	,3101
Avulsos	,3102
Zool	,3103
Michener	,3104
World	,3105
2nd	,3106
edn	,3107
Johns	,3108
Hopkins	,3109
Sex	,3110
DMRT	,3111
A2	,3112
Hsp83	,3113
Finding	,3114
missing	,3115
Lessons	,3116
learned	,3117
upgrade	,3118
s13059	,3119
Kapheim	,3120
signatures	,3121
living	,3122
Walsh	,3123
Triant	,3124
Le	,3125
Tourneau	,3126
Shamimuzzaman	,3127
New	,3128
datasets	,3129
improved	,3130
orthologue	,3131
Nucl	,3132
Acids	,3133
Mortzavi	,3134
Williams	,3135
McCue	,3136
Schaeffer	,3137
Wold	,3138
Mapping	,3139
quantifying	,3140
mammalian	,3141
Nat	,3142
Murrel	,3143
episodic	,3144
Kumar	,3145
Stecher	,3146
Tamura	,3147
genetics	,3148
bigger	,3149
Hedtke	,3150
Patiny	,3151
Danforth	,3152
supermatrix	,3153
biogeography	,3154
Daborn	,3155
Boundy	,3156
Pittendrigh	,3157
Ffrench	,3158
Constant	,3159
correlates	,3160
Cyp6g1	,3161
confers	,3162
Comprehensive	,3163
eds	,3164
Chung	,3165
Characterization	,3166
Christesen	,3167
Transcriptome	,3168
glands	,3169
points	,3170
uncovers	,3171
p450	,3172
required	,3173
G3	,3174
Bethesda	,3175
Palmer	,3176
Vollet	,3177
Neto	,3178
Recent	,3179
advances	,3180
Behavior	,3181
Belknap	,3182
Harvard	,3183
deficit	,3184
Disruption	,3185
Zhao	,3186
Yu	,3187
Darragh	,3188
Nelson	,3189
Ramírez	,3190
birth	,3191
eva261	,3192
gbe	,3193
evab2	,3194
Rittschof	,3195
Rubin	,3196
transcriptomic	,3197
signature	,3198
resembles	,3199
infection	,3200
s12864	,3201
Baudry	,3202
Pan	,3203
docking	,3204
CYP6B1	,3205
monooxygenase	,3206
Eng	,3207
Andersen	,3208
Walding	,3209
Bowers	,3210
Substrate	,3211
specificity	,3212
epoxidation	,3213
terpenoids	,3214
topology	,3215
house	,3216
fly	,3217
6A1	,3218
Harrop	,3219
coding	,3220
copy	,3221
locus	,3222
e84879	,3223
journ	,3224
pone	,3225
Denecke	,3226
Multiple	,3227
neuronal	,3228
underpins	,3229
population	,3230
Rep	,3231
Engels	,3232
polymorphism	,3233
Hormonal	,3234
Topics	,3235
Dev	,3236
Straub	,3237
Neonicotinoids	,3238
ectoparasitic	,3239
Shpigler	,3240
Juvenile	,3241
Horm	,3242
Emlen	,3243
Endocrine	,3244
Endocrinology	,3245
ed	,3246
Aca	,3247
demic	,3248
Jones	,3249
Convergent	,3250
bioRxiv	,3251
West	,3252
Eberhard	,3253
Developmental	,3254
Plasticity	,3255
Oxford	,3256
Univ	,3257
Cardoso	,3258
Júnior	,3259
Methyl	,3260
farnesoate	,3261
epoxidase	,3262
mfe	,3263
titers	,3264
scutellaris	,3265
Cnaanin	,3266
Hefetz	,3267
Caste	,3268
ecdysteroid	,3269
Ewels	,3270
Magnusson	,3271
Lundin	,3272
Käller	,3273
Summarize	,3274
report	,3275
Bioinformatics	,3276
Kim	,3277
Langmead	,3278
Salzberg	,3279
HISAT	,3280
spliced	,3281
requirements	,3282
Quality	,3283
experiments	,3284
Liao	,3285
Smyth	,3286
Shi	,3287
efficient	,3288
purpose	,3289
program	,3290
assigning	,3291
Integrating	,3292
Nucleic	,3293
D793	,3294
D800	,3295
Larsson	,3296
AliView	,3297
lightweight	,3298
viewer	,3299
editor	,3300
Kryazhimskiy	,3301
Plotkin	,3302
e1000304	,3303
pgen	,3304
Jairo	,3305
Souza	,3306
help	,3307
maintaining	,3308
meliponary	,3309
Marcela	,3310
Aparecida	,3311
Bezerra	,3312
Laure	,3313
dissecting	,3314
Peter	,3315
Rosenkranz	,3316
Paul	,3317
Alvise	,3318
Wallner	,3319
Helmut	,3320
Horn	,3321
Birgit	,3322
Gessler	,3323
rearing	,3324
maintenance	,3325
Gisela	,3326
Gabernet	,3327
Facility	,3328
helped	,3329
Mieke	,3330
Binzer	,3331
Mariana	,3332
Freitas	,3333
Nery	,3334
Campinas	,3335
Christine	,3336
Missouri	,3337
helpful	,3338
Author	,3339
conceived	,3340
prepared	,3341
primary	,3342
interpreted	,3343
wrote	,3344
draft	,3345
final	,3346
approved	,3347
coauthors	,3348
Funding	,3349
financial	,3350
support	,3351
funding	,3352
agencies	,3353
Fundação	,3354
Amparo	,3355
à	,3356
Pesquisa	,3357
Estado	,3358
FAPESP	,3359
Grant	,3360
Numbers	,3361
Conselho	,3362
Nacional	,3363
Desenvolvimento	,3364
Científico	,3365
Tecnológico	,3366
CNPq	,3367
Number	,3368
Coordenação	,3369
Aperfeiçoamento	,3370
Pessoal	,3371
Nível	,3372
Superior	,3373
Brasil	,3374
CAPES	,3375
Finance	,3376
Code	,3377
Additional	,3378
Competing	,3379
interests	,3380
declare	,3381
competing	,3382
Supplementary	,3383
Information	,3384
supplementary	,3385
Correspondence	,3386
requests	,3387
materials	,3388
addressed	,3389
Reprints	,3390
permissions	,3391
reprints	,3392
Publisher	,3393
Springer	,3394
Nature	,3395
neutral	,3396
regard	,3397
jurisdictional	,3398
claims	,3399
maps	,3400
institutional	,3401
affiliations	,3402
Open	,3403
Access	,3404
article	,3405
licensed	,3406
Creative	,3407
Commons	,3408
Attribution	,3409
International	,3410
License	,3411
permits	,3412
sharing	,3413
distribution	,3414
format	,3415
give	,3416
credit	,3417
original	,3418
provide	,3419
licence	,3420
images	,3421
party	,3422
unless	,3423
otherwise	,3424
intended	,3425
permitted	,3426
statutory	,3427
exceeds	,3428
permission	,3429
copyright	,3430
holder	,3431
visit	,3432
creat	,3433
iveco	,3434
mmons	,3435
licen	,3436
ses	,3437
©	,3438
RAPID	,3439
COMMUNICATIONS	,3440
Concentration	,3441
Enhances	,3442
Resistance	,3443
Signals	,3444
Jie	,3445
Guangyin	,3446
Yusheng	,3447
Fanglin	,3448
September	,3449
Published	,3450
Business	,3451
Media	,3452
LLC	,3453
Abstract	,3454
Here	,3455
centrations	,3456
initiate	,3457
build	,3458
throughout	,3459
trial	,3460
Workers	,3461
aggresive	,3462
enhance	,3463
Key	,3464
WordsHoneybees	,3465
Phenolics	,3466
Environmental	,3467
stresses	,3468
ranging	,3469
lack	,3470
weather	,3471
tissues	,3472
Simmonds	,3473
parts	,3474
incorporated	,3475
usually	,3476
concentrations	,3477
Kenjerić	,3478
Floral	,3479
However	,3480
mandibular	,3481
QMP	,3482
inhibits	,3483
Hoover	,3484
prevents	,3485
Winston	,3486
Increased	,3487
threshold	,3488
sugars	,3489
hypothesized	,3490
controls	,3491
Materials	,3492
Feeding	,3493
ProcedureWe	,3494
conducted	,3495
trials	,3496
farm	,3497
Sericulture	,3498
Apiculture	,3499
′	,3500
elevation	,3501
August	,3502
time	,3503
flowers	,3504
field	,3505
Nine	,3506
patrilinial	,3507
ofApis	,3508
diminish	,3509
mixed	,3510
equalize	,3511
cm	,3512
populations	,3513
deprived	,3514
flight	,3515
cages	,3516
%)	,3517
Shanghai	,3518
Healthjoy	,3519
Chemical	,3520
Co	,3521
Ltd	,3522
